URLID,Frame,Time
10-background,000000000000.jpg,0
10-background,000000000001.jpg,1
10-background,000000000002.jpg,2
10-background,000000000003.jpg,3
10-background,000000000004.jpg,4
10-background,000000000005.jpg,5
10-background,000000000006.jpg,6
10-background,000000000007.jpg,7
10-background,000000000008.jpg,8
10-background,000000000009.jpg,9
10-background,000000000010.jpg,10
10-background,000000000011.jpg,11
10-background,000000000012.jpg,12
10-background,000000000013.jpg,13
10-background,000000000014.jpg,14
10-background,000000000015.jpg,15
10-background,000000000016.jpg,16
10-background,000000000017.jpg,17
10-background,000000000018.jpg,18
10-background,000000000019.jpg,19
10-background,000000000020.jpg,20
10-background,000000000021.jpg,21
10-background,000000000022.jpg,22
10-background,000000000023.jpg,23
10-background,000000000024.jpg,24
10-background,000000000025.jpg,25
10-background,000000000026.jpg,26
10-background,000000000027.jpg,27
10-background,000000000028.jpg,28
10-background,000000000029.jpg,29
10-background,000000000030.jpg,30
10-background,000000000031.jpg,31
10-background,000000000032.jpg,32
10-background,000000000033.jpg,33
10-background,000000000034.jpg,34
10-background,000000000035.jpg,35
10-background,000000000036.jpg,36
10-background,000000000037.jpg,37
10-background,000000000038.jpg,38
10-background,000000000039.jpg,39
10-background,000000000040.jpg,40
10-background,000000000041.jpg,41
10-background,000000000042.jpg,42
10-background,000000000043.jpg,43
10-background,000000000044.jpg,44
10-background,000000000045.jpg,45
10-background,000000000046.jpg,46
10-background,000000000047.jpg,47
10-background,000000000048.jpg,48
10-background,000000000049.jpg,49
10-background,000000000050.jpg,50
10-background,000000000051.jpg,51
10-background,000000000052.jpg,52
10-background,000000000053.jpg,53
10-background,000000000054.jpg,54
10-background,000000000055.jpg,55
10-background,000000000056.jpg,56
10-background,000000000057.jpg,57
10-background,000000000058.jpg,58
10-background,000000000059.jpg,59
10-background,000000000060.jpg,60
10-background,000000000061.jpg,61
10-background,000000000062.jpg,62
10-background,000000000063.jpg,63
10-background,000000000064.jpg,64
10-background,000000000065.jpg,65
10-background,000000000066.jpg,66
10-background,000000000067.jpg,67
10-background,000000000068.jpg,68
10-background,000000000069.jpg,69
10-background,000000000070.jpg,70
